Company_Name,Facility_ID,Facility_Type,Address,City,State,Country,Source,Estimated,Data_Tier,City_State_Key,Latitude,Longitude,Geocoded_Address,Geocoding_Method,Geocoding_Status
G R Infraprojects Limited,EST_5,Yard,"Estimated facility - Revenue Block No. 223, Old Survey No. 384/1, 384/2, Paiki and 384/3, Khata No. 464, Kochariya, Ahmedabad, Gujarat - 382220, India",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",20.0112475,73.7902364,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
G R Infraprojects Limited,EST_6,Warehouse,"Estimated facility - Revenue Block No. 223, Old Survey No. 384/1, 384/2, Paiki and 384/3, Khata No. 464, Kochariya, Ahmedabad, Gujarat - 382220, India",Ahmedabad,Gujarat,India,Imputation_Estimated,True,Tier_3,"Ahmedabad, Gujarat, India",23.0215374,72.5800568,"Ahmedabad, Gujarat, 380001, India",City_Level,Success
Tanla Platforms Limited,EST_1,Office,"Estimated facility - Tanla Technology Centre, Hitech City Road, Madhapur, Hyderabad, Telangana, India, 500081",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Hyderabad, Telangana, India",18.7623111,73.8625448,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success
Tanla Platforms Limited,EST_2,Data Center,"Estimated facility - Tanla Technology Centre, Hitech City Road, Madhapur, Hyderabad, Telangana, India, 500081",Hyderabad,Telangana,India,Imputation_Estimated,True,Tier_3,"Hyderabad, Telangana, India",17.360589,78.4740613,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success
Tanla Platforms Limited,EST_3,Development Center,"Estimated facility - Tanla Technology Centre, Hitech City Road, Madhapur, Hyderabad, Telangana, India, 500081",Hyderabad,Telangana,India,Imputation_Estimated,True,Tier_3,"Hyderabad, Telangana, India",17.360589,78.4740613,"Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",City_Level,Success
Engineers India Limited,EST_1,Office,"Estimated facility - Engineers India Bhavan, 1, Bhikaji Cama Place, New Delhi -110066",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",18.7623111,73.8625448,"New Delhi, Delhi, India",City_Level,Success
Engineers India Limited,EST_2,Yard,"Estimated facility - Engineers India Bhavan, 1, Bhikaji Cama Place, New Delhi -110066",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Engineers India Limited,EST_3,Warehouse,"Estimated facility - Engineers India Bhavan, 1, Bhikaji Cama Place, New Delhi -110066",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Engineers India Limited,EST_4,Office,"Estimated facility - Engineers India Bhavan, 1, Bhikaji Cama Place, New Delhi -110066",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Engineers India Limited,EST_5,Yard,"Estimated facility - Engineers India Bhavan, 1, Bhikaji Cama Place, New Delhi -110066",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",20.0112475,73.7902364,"New Delhi, Delhi, India",City_Level,Success
Amber Enterprises India Limited,EST_1,Factory,Estimated facility - C – 1 Phase – II Focal Point Rajpura Town Punjab – 140401,Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,", Punjab, India",18.7623111,73.8625448,"Punjab, India",City_Level,Success
Amber Enterprises India Limited,EST_2,Office,Estimated facility - C – 1 Phase – II Focal Point Rajpura Town Punjab – 140401,,Punjab,India,Imputation_Estimated,True,Tier_3,", Punjab, India",30.9293211,75.5004841,"Punjab, India",City_Level,Success
Amber Enterprises India Limited,EST_3,Warehouse,Estimated facility - C – 1 Phase – II Focal Point Rajpura Town Punjab – 140401,,Punjab,India,Imputation_Estimated,True,Tier_3,", Punjab, India",30.9293211,75.5004841,"Punjab, India",City_Level,Success
Amber Enterprises India Limited,EST_4,Store,Estimated facility - C – 1 Phase – II Focal Point Rajpura Town Punjab – 140401,,Punjab,India,Imputation_Estimated,True,Tier_3,", Punjab, India",30.9293211,75.5004841,"Punjab, India",City_Level,Success
Happiest Minds Technologies Limited,EST_1,Office,"Estimated facility - 53/1-4, Hosur, Main Road, Madivala, Bengaluru-560068, Karnataka",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Hosur, Karnataka, India",18.7623111,73.8625448,"Hosur, Bagalakote taluk, Bagalkote, Karnataka, 587207, India",City_Level,Success
Happiest Minds Technologies Limited,EST_2,Data Center,"Estimated facility - 53/1-4, Hosur, Main Road, Madivala, Bengaluru-560068, Karnataka",Hosur,Karnataka,India,Imputation_Estimated,True,Tier_3,"Hosur, Karnataka, India",16.3113039,75.9164329,"Hosur, Bagalakote taluk, Bagalkote, Karnataka, 587207, India",City_Level,Success
Happiest Minds Technologies Limited,EST_3,Development Center,"Estimated facility - 53/1-4, Hosur, Main Road, Madivala, Bengaluru-560068, Karnataka",Hosur,Karnataka,India,Imputation_Estimated,True,Tier_3,"Hosur, Karnataka, India",16.3113039,75.9164329,"Hosur, Bagalakote taluk, Bagalkote, Karnataka, 587207, India",City_Level,Success
Railtel Corporation of India Limited,EST_1,Office,"Estimated facility - Plate-A, 6th Floor, Office Block, Tower-2, East Kidwai Nagar, New Delhi-110023 Tel.: +91 11 22900600 Fax: +91 11 22900699",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",18.7623111,73.8625448,"New Delhi, Delhi, India",City_Level,Success
Railtel Corporation of India Limited,EST_2,Tower,"Estimated facility - Plate-A, 6th Floor, Office Block, Tower-2, East Kidwai Nagar, New Delhi-110023 Tel.: +91 11 22900600 Fax: +91 11 22900699",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Railtel Corporation of India Limited,EST_3,Data Center,"Estimated facility - Plate-A, 6th Floor, Office Block, Tower-2, East Kidwai Nagar, New Delhi-110023 Tel.: +91 11 22900600 Fax: +91 11 22900699",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Railtel Corporation of India Limited,EST_4,Store,"Estimated facility - Plate-A, 6th Floor, Office Block, Tower-2, East Kidwai Nagar, New Delhi-110023 Tel.: +91 11 22900600 Fax: +91 11 22900699",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Railtel Corporation of India Limited,EST_5,Office,"Estimated facility - Plate-A, 6th Floor, Office Block, Tower-2, East Kidwai Nagar, New Delhi-110023 Tel.: +91 11 22900600 Fax: +91 11 22900699",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",20.0112475,73.7902364,"New Delhi, Delhi, India",City_Level,Success
Railtel Corporation of India Limited,EST_6,Tower,"Estimated facility - Plate-A, 6th Floor, Office Block, Tower-2, East Kidwai Nagar, New Delhi-110023 Tel.: +91 11 22900600 Fax: +91 11 22900699",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Railtel Corporation of India Limited,EST_7,Data Center,"Estimated facility - Plate-A, 6th Floor, Office Block, Tower-2, East Kidwai Nagar, New Delhi-110023 Tel.: +91 11 22900600 Fax: +91 11 22900699",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Railtel Corporation of India Limited,EST_8,Store,"Estimated facility - Plate-A, 6th Floor, Office Block, Tower-2, East Kidwai Nagar, New Delhi-110023 Tel.: +91 11 22900600 Fax: +91 11 22900699",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Railtel Corporation of India Limited,EST_9,Office,"Estimated facility - Plate-A, 6th Floor, Office Block, Tower-2, East Kidwai Nagar, New Delhi-110023 Tel.: +91 11 22900600 Fax: +91 11 22900699",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Railtel Corporation of India Limited,EST_10,Tower,"Estimated facility - Plate-A, 6th Floor, Office Block, Tower-2, East Kidwai Nagar, New Delhi-110023 Tel.: +91 11 22900600 Fax: +91 11 22900699",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Railtel Corporation of India Limited,EST_11,Data Center,"Estimated facility - Plate-A, 6th Floor, Office Block, Tower-2, East Kidwai Nagar, New Delhi-110023 Tel.: +91 11 22900600 Fax: +91 11 22900699",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
Westlife Foodworld Limited,EST_1,Store,"Estimated facility - Tower 3, 10th Floor, 1001, One International Center, Senapati Bapat Marg, Prabhadevi, Mumbai 400013",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Westlife Foodworld Limited,EST_2,Office,"Estimated facility - Tower 3, 10th Floor, 1001, One International Center, Senapati Bapat Marg, Prabhadevi, Mumbai 400013",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Westlife Foodworld Limited,EST_3,Warehouse,"Estimated facility - Tower 3, 10th Floor, 1001, One International Center, Senapati Bapat Marg, Prabhadevi, Mumbai 400013",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Westlife Foodworld Limited,EST_4,Distribution Center,"Estimated facility - Tower 3, 10th Floor, 1001, One International Center, Senapati Bapat Marg, Prabhadevi, Mumbai 400013",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Westlife Foodworld Limited,EST_5,Store,"Estimated facility - Tower 3, 10th Floor, 1001, One International Center, Senapati Bapat Marg, Prabhadevi, Mumbai 400013",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",20.0112475,73.7902364,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Westlife Foodworld Limited,EST_6,Office,"Estimated facility - Tower 3, 10th Floor, 1001, One International Center, Senapati Bapat Marg, Prabhadevi, Mumbai 400013",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Westlife Foodworld Limited,EST_7,Warehouse,"Estimated facility - Tower 3, 10th Floor, 1001, One International Center, Senapati Bapat Marg, Prabhadevi, Mumbai 400013",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Westlife Foodworld Limited,EST_8,Distribution Center,"Estimated facility - Tower 3, 10th Floor, 1001, One International Center, Senapati Bapat Marg, Prabhadevi, Mumbai 400013",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Westlife Foodworld Limited,EST_9,Store,"Estimated facility - Tower 3, 10th Floor, 1001, One International Center, Senapati Bapat Marg, Prabhadevi, Mumbai 400013",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Westlife Foodworld Limited,EST_10,Office,"Estimated facility - Tower 3, 10th Floor, 1001, One International Center, Senapati Bapat Marg, Prabhadevi, Mumbai 400013",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
Westlife Foodworld Limited,EST_11,Warehouse,"Estimated facility - Tower 3, 10th Floor, 1001, One International Center, Senapati Bapat Marg, Prabhadevi, Mumbai 400013",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
JAIPRAKASH POWER VENTURES LIMITED,EST_1,Power Plant,"Estimated facility - Complex of Jaypee Nigrie Super Thermal Power Plant  Tehsil Sarai, Nigrie, Singrauli, Madhya Pradesh 486669",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,", Madhya Pradesh, India",18.7623111,73.8625448,"Madhya Pradesh, India",City_Level,Success
JAIPRAKASH POWER VENTURES LIMITED,EST_2,Substation,"Estimated facility - Complex of Jaypee Nigrie Super Thermal Power Plant  Tehsil Sarai, Nigrie, Singrauli, Madhya Pradesh 486669",,Madhya Pradesh,India,Imputation_Estimated,True,Tier_3,", Madhya Pradesh, India",23.8143419,77.5340719,"Madhya Pradesh, India",City_Level,Success
JAIPRAKASH POWER VENTURES LIMITED,EST_3,Office,"Estimated facility - Complex of Jaypee Nigrie Super Thermal Power Plant  Tehsil Sarai, Nigrie, Singrauli, Madhya Pradesh 486669",,Madhya Pradesh,India,Imputation_Estimated,True,Tier_3,", Madhya Pradesh, India",23.8143419,77.5340719,"Madhya Pradesh, India",City_Level,Success
JAIPRAKASH POWER VENTURES LIMITED,EST_4,Power Plant,"Estimated facility - Complex of Jaypee Nigrie Super Thermal Power Plant  Tehsil Sarai, Nigrie, Singrauli, Madhya Pradesh 486669",,Madhya Pradesh,India,Imputation_Estimated,True,Tier_3,", Madhya Pradesh, India",23.8143419,77.5340719,"Madhya Pradesh, India",City_Level,Success
JAIPRAKASH POWER VENTURES LIMITED,EST_5,Substation,"Estimated facility - Complex of Jaypee Nigrie Super Thermal Power Plant  Tehsil Sarai, Nigrie, Singrauli, Madhya Pradesh 486669",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,", Madhya Pradesh, India",20.0112475,73.7902364,"Madhya Pradesh, India",City_Level,Success
JAIPRAKASH POWER VENTURES LIMITED,EST_6,Office,"Estimated facility - Complex of Jaypee Nigrie Super Thermal Power Plant  Tehsil Sarai, Nigrie, Singrauli, Madhya Pradesh 486669",,Madhya Pradesh,India,Imputation_Estimated,True,Tier_3,", Madhya Pradesh, India",23.8143419,77.5340719,"Madhya Pradesh, India",City_Level,Success
JAIPRAKASH POWER VENTURES LIMITED,EST_7,Power Plant,"Estimated facility - Complex of Jaypee Nigrie Super Thermal Power Plant  Tehsil Sarai, Nigrie, Singrauli, Madhya Pradesh 486669",,Madhya Pradesh,India,Imputation_Estimated,True,Tier_3,", Madhya Pradesh, India",23.8143419,77.5340719,"Madhya Pradesh, India",City_Level,Success
JAIPRAKASH POWER VENTURES LIMITED,EST_8,Substation,"Estimated facility - Complex of Jaypee Nigrie Super Thermal Power Plant  Tehsil Sarai, Nigrie, Singrauli, Madhya Pradesh 486669",,Madhya Pradesh,India,Imputation_Estimated,True,Tier_3,", Madhya Pradesh, India",23.8143419,77.5340719,"Madhya Pradesh, India",City_Level,Success
JAIPRAKASH POWER VENTURES LIMITED,EST_9,Office,"Estimated facility - Complex of Jaypee Nigrie Super Thermal Power Plant  Tehsil Sarai, Nigrie, Singrauli, Madhya Pradesh 486669",,Madhya Pradesh,India,Imputation_Estimated,True,Tier_3,", Madhya Pradesh, India",23.8143419,77.5340719,"Madhya Pradesh, India",City_Level,Success
SUPREME PETROCHEM LIMITED,EST_1,Office,"Estimated facility - BUILDING NO. 11, 5TH FLOOR, 167, GURU HARGOVINJI MARG, CHAKALA, ANDHERI EAST, MUMBAI 400093",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",18.7623111,73.8625448,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
SUPREME PETROCHEM LIMITED,EST_2,Facility,"Estimated facility - BUILDING NO. 11, 5TH FLOOR, 167, GURU HARGOVINJI MARG, CHAKALA, ANDHERI EAST, MUMBAI 400093",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
SUPREME PETROCHEM LIMITED,EST_3,Office,"Estimated facility - BUILDING NO. 11, 5TH FLOOR, 167, GURU HARGOVINJI MARG, CHAKALA, ANDHERI EAST, MUMBAI 400093",Mumbai,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Mumbai, Maharashtra, India",19.054999,72.8692035,"Mumbai, Mumbai Suburban, Maharashtra, 400051, India",City_Level,Success
IFCI Limited,EST_1,Branch,"Estimated facility - IFCI Limited, IFCI Tower, 61 Nehru Place, New Delhi-110019",Chakan,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",18.7623111,73.8625448,"New Delhi, Delhi, India",City_Level,Success
IFCI Limited,EST_2,Office,"Estimated facility - IFCI Limited, IFCI Tower, 61 Nehru Place, New Delhi-110019",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
IFCI Limited,EST_3,Data Center,"Estimated facility - IFCI Limited, IFCI Tower, 61 Nehru Place, New Delhi-110019",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
IFCI Limited,EST_4,Branch,"Estimated facility - IFCI Limited, IFCI Tower, 61 Nehru Place, New Delhi-110019",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
IFCI Limited,EST_5,Office,"Estimated facility - IFCI Limited, IFCI Tower, 61 Nehru Place, New Delhi-110019",Nashik,Maharashtra,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",20.0112475,73.7902364,"New Delhi, Delhi, India",City_Level,Success
IFCI Limited,EST_6,Data Center,"Estimated facility - IFCI Limited, IFCI Tower, 61 Nehru Place, New Delhi-110019",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
IFCI Limited,EST_7,Branch,"Estimated facility - IFCI Limited, IFCI Tower, 61 Nehru Place, New Delhi-110019",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
IFCI Limited,EST_8,Office,"Estimated facility - IFCI Limited, IFCI Tower, 61 Nehru Place, New Delhi-110019",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
IFCI Limited,EST_9,Data Center,"Estimated facility - IFCI Limited, IFCI Tower, 61 Nehru Place, New Delhi-110019",Delhi,Delhi,India,Imputation_Estimated,True,Tier_3,"Delhi, Delhi, India",28.6138954,77.2090057,"New Delhi, Delhi, India",City_Level,Success
