Company_Name,Sector,City,State,Revenue_Cr,Base_MSA_Loss,V7_Direct_EIF,V7_Scope3_Factor,MSA_Intensity_Direct,MSA_Intensity_Scope3,MSA_Intensity_V7_Total,Scope3_Biodiversity_MSA,Data_Tier,Confidence,Scope1_GHG_tCO2e,Scope2_GHG_tCO2e,Scope3_GHG_tCO2e,Water_Consumption_KL,Waste_Generated_MT,Hazardous_Air_Pollutants,Total_GHG_Emissions_tCO2e,GHG_Emissions_Normalized,Water_Consumption_Normalized,Waste_Generated_Normalized,Pollution_Index,Data_Quality_Flag,Land_Owned_ha,Land_Leased_ha,Total_Land_ha,Land_Degraded_Reported_ha,Land_Degraded_HA_Calculated,Land_Degradation_Pct,Land_Restored_ha,Land_Data_Quality,Renewable_Energy_Pct,Land_Degradation_Ratio,Land_Restoration_Ratio,Net_Land_Impact,Distance_To_Protected_Area_km,Land_Degraded_HA_Reported,Land_Intensity,PA_Proximity_Score,Renewable_Energy_GJ,Total_Energy_GJ,Water_Intensity,Water_Stress_Category,Water_Stress_Score,Water_Recycling_Pct,Water_Discharge_ML,Waste_Recycled_Pct,Plastic_Waste_MT,E_Waste_MT,Scope3_OLD
Sunflag Iron and Steel,Steel & Iron,Unknown,Unknown,3446.0,0.52,0.0840934065650114,0.0096249999999999,0.0126896608861886,0.0096249999999999,0.0223146608861884,33.16774999999965,Tier 3,LOW,542100.0,112500.0,89000.0,1245000.0,84500.0,,743600.0,215786.41903656413,361288.450377249,24521.183981427745,,PARTIAL ENV DATA,450.0,45.0,495.0,,,,15.0,,1.12,0.0646464646464646,0.0303030303030303,,0.0,32.0,143.6448055716773,0.0,94707.0,8456000.0,361.288450377249,Extremely High (4-5),5.0,74.0,0.0,99.0,12.5,1.4,0.0331677499999996
Electrosteel Castings,Steel & Iron,Unknown,Unknown,6433.74,0.52,0.0840934065650114,0.0096249999999999,0.0067964829676415,0.0096249999999999,0.0164214829676414,61.92474749999935,Tier 3,LOW,842500.0,54200.0,124000.0,2145000.0,154200.0,,1020700.0,158648.00256149613,333398.61418086523,23967.396879575488,,OK,450.0,85.0,535.0,,,,12.0,,0.5,0.0841121495327102,0.022429906542056,,0.0,45.0,83.15536530851418,0.0,69.0,13800.0,333.39861418086525,Extremely High (4-5),5.0,22.5,0.0,94.0,42.0,1.2,0.0619272499999993
Essar Steel India (AM/NS India),Steel & Iron,Unknown,Unknown,62700.0,0.52,0.0840934065650114,0.0096249999999999,0.0006974253814004,0.0096249999999999,0.0103224253814003,603.4874999999937,Tier 3,LOW,5760000.0,1240000.0,2450000.0,24500000.0,1850000.0,,9450000.0,150717.7033492823,390749.6012759171,29505.582137161084,,MISSING ALL ENV DATA,1250.0,450.0,1700.0,,,,85.0,,26.0,0.0647058823529411,0.05,,,110.0,27.11323763955343,,3900000.0,15000000.0,390.7496012759171,Extremely High (4-5),5.0,38.4,1245000.0,99.5,415.0,45.2,0.6034874999999937
KIOCL (Kudremukh Iron Ore Company),Steel & Iron,Unknown,Unknown,1822.0,0.52,0.0840934065650114,0.0096249999999999,0.0240003136189933,0.0096249999999999,0.0336253136189932,17.536749999999817,Tier 3,LOW,12185.0,115112.0,93051.32695880774,3097000.0,28.5,,220348.32695880774,120937.61084457066,1699780.461031833,15.642151481888037,,MISSING ALL ENV DATA,480.0,35.0,515.0,,,,8.2,,0.14,0.0242718446601941,0.0159223300970873,,0.0,12.5,282.6564215148189,0.0,5958.0,4256000.0,1699.780461031833,Extremely High (4-5),5.0,82.0,0.0,68.0,8.4,1.4,0.0175367499999998
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,Steel & Iron,Unknown,Unknown,23328.0,0.52,0.0840934065650114,0.0096249999999999,0.0018745100914697,0.0096249999999999,0.0114995100914695,224.53199999999765,Tier 3,LOW,15840000.0,425000.0,1191383.8393496524,48500000.0,2450000.0,,17456383.839349654,748301.7763781573,2079046.6392318243,105024.00548696845,,MISSING ALL ENV DATA,8200.0,145.0,8345.0,,,,320.0,,0.5,0.0539245056920311,0.0383463151587777,,0.0,450.0,357.72462277091904,0.0,925000.0,185000000.0,2079.0466392318244,Extremely High (4-5),5.0,72.0,412000.0,99.2,45.2,112.4,0.2245319999999976
Mrs. Bectors Food Specialities,Pharmaceuticals & Healthcare,Unknown,Unknown,1962.57,0.48,0.0144770016599194,0.003465,0.0035399698404285,0.003465,0.0070049698404285,6.80030505,Tier 3,LOW,8450.0,15420.0,4200.0,425000.0,1240.0,,28070.0,14302.674554283416,216552.78537835594,631.8245973392031,,PARTIAL ENV DATA,45.0,12.0,57.0,,,,,,12.4,0.0005,,,0.0,0.0285,29.0435500389795,0.0,22878.0,184500.0,216.552785378356,Extremely High (4-5),5.0,18.5,12450.0,78.0,8450.0,0.8,0.006801795
Bikaji Foods,Pharmaceuticals & Healthcare,Unknown,Unknown,2810.79,0.55,0.0144770016599194,0.003465,0.0034187852782119,0.003465,0.0068837852782119,9.73938735,Tier 3,LOW,11854.0,20245.0,1450.0,160000.0,2450.0,,33549.0,11935.790293831984,56923.498375901436,871.6410688809908,,MISSING ALL ENV DATA,115.0,22.0,137.0,0.0,71.9,52.48175182481752,,MSA_PROXY_HIGH,,0.5248175182481752,,0.5248175182481752,0.0,0.0685,48.740745484365604,0.0,0.0,45000.0,56.92349837590144,Extremely High (4-5),5.0,,,0.0,0.0,0.35,0.008069985
Varun Beverages (PepsiCo franchise),Pharmaceuticals & Healthcare,Unknown,Unknown,16042.0,0.55,0.0144770016599194,0.003465,0.0004963440289836,0.003465,0.0039613440289836,55.585530000000006,Tier 3,LOW,124500.0,352883.0,540000.0,14250000.0,154200.0,,1017383.0,63419.9601047251,888293.2302705399,9612.26779703279,,PARTIAL ENV DATA,115.0,450.0,565.0,,,,,,15.0,0.0005,,,0.0,0.2825,35.22004737563895,0.0,425600.0,4256000.0,888.2932302705399,Extremely High (4-5),5.0,22.5,412000.0,95.0,124500.0,5.4,0.05558553
Heritage Foods,Pharmaceuticals & Healthcare,Unknown,Unknown,4331.67,0.48,0.0144770016599194,0.003465,0.0016040999069162,0.003465,0.0050690999069162,15.00923655,Tier 3,LOW,4821.0,18452.0,26295.361049510528,790232.0,42.5,,49568.361049510524,11443.244995466071,182431.25630530488,9.811458398262102,,OK,45.0,22.0,67.0,0.0,35.2,52.53731343283583,,MSA_PROXY_HIGH,28.55,0.5253731343283583,,0.5253731343283583,0.0,0.0335,15.467475592554374,0.0,355447.0,1245000.0,182.43125630530488,Extremely High (4-5),5.0,14.0,45000.0,92.0,14500.0,1.2,0.01501038
Vardhman Textiles,Textiles & Apparel,Unknown,Unknown,9839.63,0.52,0.04,0.006,0.0021871713985278,0.006,0.0081871713985278,59.03778,Tier 3,LOW,425100.0,542100.0,112000.0,5425000.0,14250.0,,1079200.0,109678.9208537313,551341.8695621685,1448.2251873291984,,PARTIAL ENV DATA,850.0,22.0,872.0,0.0,414.2,47.5,,MSA_PROXY_HIGH,14.46,0.475,,0.475,0.0,0.872,88.62121848077621,0.0,1800270.0,12450000.0,551.3418695621685,Extremely High (4-5),5.0,82.0,0.0,94.0,124.0,2.8,0.05706
Himadri Speciality Chemical Limited,Chemicals & Fertilizers,Unknown,Unknown,4595.803474847,0.52,0.0374641669027132,0.005225,0.0042387656199762,0.005225,0.0094637656199762,24.01307315607557,Tier 3,LOW,425100.0,32400.0,234000.0,1245000.0,18450.0,,691500.0,150463.35287933977,270899.3121254924,4014.5319748717548,,PARTIAL ENV DATA,185.0,12.0,197.0,,,,,,,0.0015,,,0.0,0.2955,42.86519236041928,0.0,0.0,393218.41,270.8993121254924,Medium-High (2-3),2.349093660047609,100.0,0.0,42.0,45.2,1.4,0.0240141
SARDA ENERGY & MINERALS LIMITED,Steel & Iron,Unknown,Unknown,3889.0,0.51,0.0840934065650114,0.0096249999999999,0.011027934519968,0.0096249999999999,0.0206529345199679,37.431624999999606,Tier 3,LOW,2450000.0,12500.0,124000.0,11245000.0,452100.0,,2586500.0,665080.9976857804,2891488.814605297,116250.96425816405,,MISSING ALL ENV DATA,195.0,22.0,217.0,,,,12.4,,0.01,0.0852534562211981,0.0571428571428571,,0.0,18.5,55.79840575983543,0.0,36000.0,4500000.0,2891.488814605297,Extremely High (4-5),5.0,,,92.68,1.29,2.07,0.0374316249999996
Tata Power,Power Generation,Unknown,Unknown,15545.0,0.51,0.1562256571307733,0.0054449999999999,0.001294645691344,0.0054449999999999,0.0067396456913438,84.64252499999844,Tier 3,LOW,42500000.0,16721.004999999997,26464000.0,466756.0,8968.31,,68980721.005,4437486.073013831,30026.11772274043,576.9256995818591,,MISSING ALL ENV DATA,3450.0,1120.0,4570.0,0.0,2399.3,52.50109409190373,145.0,MSA_PROXY_MED,6.4,0.5250109409190372,0.0317286652078774,0.4932822757111598,0.0,5.483999999999999,293.98520424573815,0.0,796800.0,12450000.0,30.02611772274043,Extremely High (4-5),5.0,14.5,1245000.0,99.5,84.2,45.8,0.3350961899999938
JSW Energy,Power Generation,Unknown,Unknown,15949.06,0.51,0.1562256571307733,0.0054449999999999,0.0069367129668025,0.0054449999999999,0.0123817129668024,86.84263169999839,Tier 3,LOW,6988.45,16721.004999999997,124000.0,466756.0,8968.31,,147709.455,9261.326686337627,29265.423793000966,562.3096282790334,,MISSING ALL ENV DATA,3450.0,120.0,3570.0,,,,,,5.43,0.001,,,0.0,3.5700000000000003,223.83764309620756,0.0,175090.35,3224500.0,29.265423793000966,Medium-High (2-3),2.483705850663034,,,100.0,0.0,,0.0625412699999988
Prism Johnson (Cement),Cement Manufacturing,Unknown,Unknown,7654.0,0.4649999999999999,0.0777832037429109,0.0033,0.0047255277946764,0.0033,0.0080255277946764,25.2582,Tier 3,LOW,3828849.0,159751.0,493765.2346507578,2130043.0,24260.5,,4482365.234650758,585623.8874641701,278291.4815782597,3169.6498562842958,,MISSING ALL ENV DATA,1450.0,220.0,1670.0,,,,85.0,,18.5,0.0898203592814371,0.0508982035928143,,0.0,150.0,218.18656911418864,0.0,2312500.0,12500000.0,278.2914815782597,Extremely High (4-5),4.993705136269024,,,100.0,76.0,,0.0252581999999999
Mangalam Cement,Cement Manufacturing,Unknown,Unknown,1787.89,0.4649999999999999,0.0777832037429109,0.0033,0.0207749510284052,0.0033,0.0240749510284052,5.900037,Tier 3,LOW,1124500.0,84500.0,124000.0,485000.0,12450.0,,1333000.0,745571.5955679601,271269.4852591602,6963.5156525289585,,OK,850.0,215.0,1065.0,,,,84.0,,12.6,0.0863849765258216,0.0788732394366197,,0.0,92.0,595.6742305175375,0.0,1064700.0,8450000.0,271.2694852591602,Extremely High (4-5),5.0,12.5,0.0,98.5,1450.0,1.2,0.0057453
Sanghi Industries,Chemicals & Fertilizers,Unknown,Unknown,285.0,0.52,0.0374641669027132,0.005225,0.0158127977186776,0.005225,0.0210377977186776,1.4891249999999998,Tier 3,LOW,1845000.0,12450.0,154000.0,542000.0,8450.0,,2011450.0,7057719.298245614,1901754.3859649121,29649.122807017546,,MISSING ALL ENV DATA,2150.0,850.0,3000.0,,,,120.0,,15.2,0.0483333333333333,0.04,,0.0,145.0,10526.315789473685,0.0,1284400.0,8450000.0,1901.754385964912,Extremely High (4-5),5.0,10.5,0.0,95.0,1250.0,1.4,0.0064372
LT Technology Services Limited,Information Technology,Unknown,Unknown,10670.1063134,0.48,0.0009696637386769,0.000396,4.8246977771837046e-05,0.000396,0.0004442469777718,4.225362100106399,Tier 3,LOW,1245.0,18450.0,12400.0,112000.0,245.0,,32095.0,3007.9362901655118,10496.615189236247,22.961345726454287,,MISSING ALL ENV DATA,,15.2,15.2,,,,,,14.2,0.0003,,,0.0,0.00456,1.424540632824919,0.0,9230.0,65000.0,10.496615189236246,High (3-4),3.3185123860529964,38.0,0.0,95.0,1.2,85.2,0.003820212
Larsen & Toubro Limited,Information Technology,Unknown,Unknown,275513.5,0.48,0.0009696637386769,0.000396,2.1049806866394648e-06,0.000396,0.0003981049806866,109.103346,Tier 3,LOW,412450.0,1324500.0,7073536.0,4250000.0,154000.0,,8810486.0,31978.418480401142,15425.74138835302,558.956276189733,,OK,4850.0,120.0,4970.0,,,,45.0,,28.5,0.0003,0.0090543259557344,,0.0,1.491,18.039043458850472,0.0,1854500.0,18545000.0,15.42574138835302,Extremely High (4-5),5.0,22.4,124500.0,100.0,415.0,112.4,0.087560748
LTIMindtree Limited,Information Technology,Unknown,Unknown,38008.1009632,0.48,0.0009696637386769,0.000396,1.3104670849590676e-05,0.000396,0.0004091046708495,15.0512079814272,Tier 3,LOW,3468.0,45212.0,145600.0,482000.0,1240.0,,194280.0,5111.541883876406,12681.507041529896,32.62462392426778,,OK,,22.4,22.4,,,,,,38.5,0.0003,,,0.0,0.0067199999999999,0.589348045083547,0.0,163856.0,425600.0,12.681507041529896,Medium-High (2-3),2.811657900764125,45.2,0.0,92.14,1.4,1480.0,0.014064732
APL Apollo Tubes,Steel & Iron,Unknown,Unknown,21325.99,0.52,0.0840934065650114,0.0096249999999999,0.0024128770851297,0.0096249999999999,0.0120378770851296,205.26265374999787,Tier 3,LOW,24500.0,112400.0,234000.0,324000.0,45200.0,,370900.0,17391.924126382877,15192.72962239971,2119.479564606379,,MISSING ALL ENV DATA,285.0,45.0,330.0,0.0,239.3,72.51515151515152,,MSA_PROXY_HIGH,13.12,0.7251515151515152,,0.7251515151515152,0.0,0.594,15.474076467258964,0.0,207296.0,1580000.0,15.192729622399709,Extremely High (4-5),5.0,,,0.0,0.0,,0.1744338749999981
IndiGo (InterGlobe Aviation),Transportation & Logistics,Unknown,Unknown,68904.0,0.4649999999999999,0.065,0.0125,0.000438653779171,0.0125,0.012938653779171,861.3000000000001,Tier 3,LOW,13442100.0,15400.0,245000.0,425000.0,1542.0,,13702500.0,198863.63636363638,6168.00185765703,22.378962034134446,,MISSING ALL ENV DATA,,55.0,55.0,,,,,,0.01,0.001,,,0.0,0.055,0.7982120051085568,0.0,14562.0,145620000.0,6.16800185765703,Extremely High (4-5),5.0,18.4,154200.0,68.0,1845.0,45.8,0.8613000000000001
"GMR Airports (Delhi, Hyderabad)",Transportation & Logistics,Unknown,Unknown,8959.0,0.4649999999999999,0.065,0.0125,0.0033737024221453,0.0125,0.0158737024221453,111.9875,Tier 3,LOW,12093.67,16505.815000000002,1240000.0,499477.0,4352.0,,1268599.485,141600.56758566803,55751.423149905124,485.7685009487666,,MISSING ALL ENV DATA,120.0,4500.0,4620.0,,,,,,88.6,0.0012,,,0.0,5.544,515.6825538564573,0.0,851728.0,961226.0,55.75142314990512,Extremely High (4-5),5.0,85.0,0.0,92.0,2150.0,18.4,0.1119875
"Adani Airports (Mumbai, Ahmedabad, 6 others)",Transportation & Logistics,Unknown,Unknown,8062.0,0.4649999999999999,0.065,0.0125,0.0037490697097494,0.0125,0.0162490697097494,100.775,Tier 3,LOW,12093.67,16505.815000000002,884000.0,499477.0,4352.0,,912599.485,113197.65380798808,61954.47779707269,539.8164227238899,,MISSING ALL ENV DATA,85.0,14200.0,14285.0,,,,,,56.6,0.0012,,,0.0,17.142,1771.8928305631357,0.0,414255.0,731151.0,61.95447779707269,Extremely High (4-5),5.0,78.0,0.0,88.0,1450.0,12.5,0.100775
GVK Mumbai Airport,Transportation & Logistics,Unknown,Unknown,4964.0,0.4649999999999999,0.065,0.0125,0.0060888396454472,0.0125,0.0185888396454472,62.05,Tier 3,LOW,5214.0,64250.0,1124500.0,985000.0,4850.0,,1193964.0,240524.57695406929,198428.68654311038,977.0346494762289,,MISSING ALL ENV DATA,,1240.0,1240.0,0.0,465.0,37.5,,MSA_PROXY_HIGH,100.0,0.375,,0.375,0.0,1.4879999999999998,249.79854955680904,0.0,450000.0,450000.0,198.4286865431104,Low (0-1),0.0,82.0,0.0,91.0,845.0,8.4,0.06205
Bangalore International Airport Ltd (BIAL),Transportation & Logistics,Unknown,Unknown,3833.0,0.4649999999999999,0.065,0.0125,0.0078854683015914,0.0125,0.0203854683015914,47.9125,Tier 3,LOW,4521.0,,456000.0,1245000.0,3854.0,,460521.0,120146.36055309157,324810.8531176624,1005.4787372815028,,MISSING ALL ENV DATA,,1620.0,1620.0,,,,,,100.0,0.0012,,,0.0,1.944,422.64544743021133,0.0,360000.0,360000.0,324.8108531176624,Extremely High (4-5),5.0,100.0,0.0,95.0,412.0,5.8,0.0479125
Sanofi India Limited,Pharmaceuticals & Healthcare,Unknown,Unknown,19996.1,0.48,0.0144770016599194,0.003465,0.0024263131273607,0.003465,0.0058913131273607,69.2864865,Tier 3,LOW,4520.0,12450.0,11200.0,284000.0,845.0,,28170.0,1408.7747110686587,14202.769540060313,42.25824035686959,,PARTIAL ENV DATA,42.0,12.0,54.0,0.0,28.4,52.59259259259259,,MSA_PROXY_HIGH,14.0,0.5259259259259259,,0.5259259259259259,0.0,0.027,2.7005266026875243,0.0,19950.0,142500.0,14.202769540060311,Medium-High (2-3),2.581098506088757,100.0,0.0,84.0,145.0,2.1,0.00992376
DIVI'S LABORATORIES LIMITED,Pharmaceuticals & Healthcare,Unknown,Unknown,2715.0,0.48,0.0144770016599194,0.003465,0.0008857821283315,0.003465,0.0043507821283315,9.407475,Tier 3,LOW,185200.0,142500.0,45600.0,2450000.0,12540.0,,373300.0,137495.39594843463,902394.1068139963,4618.784530386741,,OK,1150.0,45.0,1195.0,,,,,,0.15,0.525020920502092,,,0.0,627.4,440.14732965009205,0.0,1867.0,1245000.0,902.3941068139964,Extremely High (4-5),5.0,,,100.0,40.0,,0.027182925
JK Tyre & Industries Limited,Chemicals & Fertilizers,Unknown,Unknown,15312.53,0.48,0.0374641669027132,0.005225,0.0012142336335788,0.005225,0.0064392336335788,80.00796925,Tier 3,LOW,342000.0,218500.0,674000.0,1125000.0,12500.0,,1234500.0,80620.25021338733,73469.24381535905,816.3249312817672,,MISSING ALL ENV DATA,540.0,45.0,585.0,,,,,,45.0,0.624957264957265,,,0.0,365.6,38.204006783986706,0.0,1188456.4,2971141.0,73.46924381535905,Extremely High (4-5),5.0,42.0,0.0,88.0,412.0,12.5,0.07738225
Schaeffler India Limited,Information Technology,Unknown,Unknown,8076.29,0.48,0.0009696637386769,0.000396,6.441165161429726e-05,0.000396,0.0004604116516142,3.19821084,Tier 3,LOW,8450.0,42500.0,42000.0,324000.0,15420.0,,92950.0,11508.997324266464,40117.430156668466,1909.2925093081105,,PARTIAL ENV DATA,115.0,12.0,127.0,,,,,,24.0,0.0003,,,0.0,0.0380999999999999,15.72504206758301,0.0,202944.0,845600.0,40.11743015666847,Extremely High (4-5),4.604106050533777,22.0,0.0,95.0,124.0,2.1,0.002861496
Jindal Saw Limited,Steel & Iron,Unknown,Unknown,17961.9683798,0.48,0.0840934065650114,0.0096249999999999,0.0020282817522338,0.0096249999999999,0.0116532817522336,172.8839456555732,Tier 3,LOW,4250000.0,470000.0,154000.0,4521000.0,185000.0,,4874000.0,271351.1067907954,251698.47226121993,10299.539342695352,,MISSING ALL ENV DATA,340.0,45.0,385.0,0.0,279.1,72.4935064935065,12.0,MSA_PROXY_HIGH,1.8,0.724935064935065,0.0311688311688311,0.6937662337662338,0.0,0.693,21.434176469933572,0.0,224100.0,12450000.0,251.69847226122,Extremely High (4-5),4.846377424160577,14.5,0.0,92.0,18.4,1.2,0.191547124999998
Narayana Hrudayalaya Ltd.,Pharmaceuticals & Healthcare,Unknown,Unknown,5961.09,0.55,0.0144770016599194,0.003465,0.001591515273427,0.003465,0.005056515273427,20.65517685,Tier 3,LOW,16091.31,35353.0,8900.0,1245000.0,4250.0,,60344.31,10123.032868149952,208854.42091966403,712.9568585611021,,MISSING ALL ENV DATA,15.2,4.8,20.0,,,,,,18.5,0.001,,,0.0,0.02,3.3550910991110685,0.0,41625.0,225000.0,208.854420919664,Extremely High (4-5),5.0,32.0,12450.0,22.0,18.4,14.5,0.017335395
Minda Corporation Limited,Chemicals & Fertilizers,Unknown,Unknown,4144.3,0.48,0.0374641669027132,0.005225,0.0038664373496672,0.005225,0.0090914373496671,21.6539675,Tier 3,LOW,12450.0,33230.0,89000.0,210867.0,4854.0,,134680.0,32497.647371088,50881.21033708949,1171.2472552662693,,MISSING ALL ENV DATA,115.0,45.0,160.0,,,,,,8.4,0.0015,,,0.0,0.24,38.607243684096225,0.0,42560.0,425600.0,50.88121033708949,High (3-4),3.603539599326324,18.0,0.0,92.0,415.0,5.4,0.024301475
West Coast Paper Mills Limited,Information Technology,Unknown,Unknown,4062.12,0.48,0.0009696637386769,0.000396,0.0001045694438474,0.000396,0.0005005694438474,1.6085995199999998,Tier 3,LOW,425100.0,52400.0,124000.0,14820000.0,12500.0,,601500.0,148075.38920563646,3648341.2602286492,3077.2109144978485,,MISSING ALL ENV DATA,850.0,145.0,995.0,,,,24000.0,,68.5,0.0003,24.12060301507538,,,0.2985,244.94598879402872,,845600.0,8456000.0,3648.3412602286494,Extremely High (4-5),5.0,62.0,4120000.0,94.0,450.0,1.4,0.0017625959999999
Bharat Heavy Electricals Limited (BHEL),Power Generation,Unknown,Unknown,29269.17,0.51,0.1562256571307733,0.0054449999999999,0.003334662249893,0.0054449999999999,0.0087796622498928,159.37063064999705,Tier 3,LOW,111681.0,174844.0,8540.0,1426210.0,28450.0,,295065.0,10081.08531946755,48727.38106341929,972.0125305910623,,MISSING ALL ENV DATA,3850.0,120.0,3970.0,,,,,,2.5,0.001,,,0.0,3.97,135.6376009295788,0.0,115812.0,4632480.0,48.727381063419294,Extremely High (4-5),5.0,42.0,412000.0,92.0,48.0,124.0,0.1300973849999976
Emami Paper Mills Limited,Information Technology,Unknown,Unknown,1839.63,0.48,0.0009696637386769,0.000396,0.0002529557579157,0.000396,0.0006489557579156,0.72849348,Tier 3,LOW,412500.0,58400.0,124000.0,9450000.0,45210.0,,594900.0,323380.2449405587,5136902.52931296,24575.594005316285,,MISSING ALL ENV DATA,450.0,115.0,565.0,,,,1200.0,,2.86,0.0003,2.1238938053097347,,,0.1694999999999999,307.12697662029865,,121721.0,4256000.0,5136.90252931296,Extremely High (4-5),5.0,65.0,1250000.0,92.0,145.0,1.2,0.0007286399999999
Seshasayee Paper and Boards Limited,Information Technology,Unknown,Unknown,1665.4,0.48,0.0009696637386769,0.000396,0.0002598763788748,0.000396,0.0006558763788747,0.6594984,Tier 3,LOW,380995.0,42500.0,112000.0,11245000.0,84500.0,,535495.0,321541.37144229613,6752131.620031223,50738.56130659301,,PARTIAL ENV DATA,1120.0,85.0,1205.0,,,,18400.0,,75.2,0.0003,15.269709543568466,,,0.3615,723.549897922421,,845600.0,8456000.0,6752.131620031223,Extremely High (4-5),5.0,58.0,1542000.0,95.0,215.0,2.8,0.000709236
Mahindra Holidays & Resorts India Limited,Information Technology,Unknown,Unknown,2876.0,0.48,0.0009696637386769,0.000396,0.000161835394494,0.000396,0.000557835394494,1.138896,Tier 3,LOW,7961.0,28156.0,8900.0,1405578.0,1187.73,,45017.0,15652.642559109874,488726.70375521557,412.9798331015299,,MISSING ALL ENV DATA,145.0,15.0,160.0,,,,,,24.3,0.225,,,0.0,36.0,55.63282336578582,0.0,44828.5,184500.0,488.7267037552156,Low (0-1),0.0,72.0,0.0,68.0,18.4,2.1,0.001138896
Punjab & Sind Bank,Financial Services,Unknown,Unknown,10883.0,0.52,0.0011797441546504,0.000297,5.636928791860774e-05,0.000297,0.0003533692879186,3.232251,Tier 3,LOW,543.92,12771.585,4892.251174642106,87168.27,58.0,,18207.756174642105,1673.0456836021415,8009.580997886612,5.329412845722687,,MISSING ALL ENV DATA,12.0,12.5,24.5,0.0,2.7,22.5,0.0,MSA_PROXY_HIGH,0.0,0.225,0.0,0.225,0.0,0.0125,2.2512174951759625,0.0,0.0,85000.0,8009.580997886612,Low (0-1),0.0,0.0,0.0,88.0,2.4,112.5,0.003232251
Andhra Paper Limited (formerly Andhra Pradesh Paper Mills),Information Technology,Unknown,Unknown,362.0,0.48,0.0009696637386769,0.000396,0.0012857419739362,0.000396,0.0016817419739362,0.1433519999999999,Tier 3,LOW,901757.28,54210.0,112000.0,2942393.68,112450.0,,1067967.28,2950185.856353591,8128159.337016575,310635.35911602207,,PARTIAL ENV DATA,1240.0,215.0,1455.0,,,,31000.0,,25.37,0.0003,21.305841924398624,,,0.4364999999999999,4019.3370165745855,,739436.19,2914598.32,8128.159337016575,Extremely High (4-5),5.0,62.0,4120000.0,94.5,415.0,2.1,0.000143352
Damodar Valley Corporation (DVC),Power Generation,Unknown,Unknown,21200.0,0.52,0.1562256571307733,0.0054449999999999,0.0038319500805661,0.0054449999999999,0.009276950080566,115.43399999999788,Tier 3,LOW,42500000.0,12400.0,216004.3053511076,154200000.0,12500000.0,,42728404.30535111,2015490.7691203353,7273584.905660378,589622.641509434,,MISSING ALL ENV DATA,14500.0,1200.0,15700.0,,,,2100.0,,0.67,0.0012,0.1337579617834395,,,18.84,740.566037735849,,83415.0,12450000.0,7273.584905660377,Extremely High (4-5),5.0,82.5,12450000.0,99.8,14.5,112.4,0.1154339999999978
West Coast Paper Mills,Chemicals & Fertilizers,Unknown,Unknown,4062.12,0.52,0.0374641669027132,0.005225,0.0043768516714021,0.005225,0.009601851671402,21.224577,Tier 3,LOW,8987.689999999999,24426.0,60969.075059644216,360687.5,6355.1,,94382.76505964421,23234.853982561865,88792.92093783541,1564.4786466180224,,MISSING ALL ENV DATA,95.0,12.5,107.5,,,,,,68.5,4.396279069767442,,,0.0,472.6,26.464013864681498,0.0,6897300.0,12450000.0,88.79292093783542,Extremely High (4-5),5.0,,,100.0,1370.0,,0.023256475
Welspun Living Limited (formerly Welspun India),Textiles & Apparel,Unknown,Unknown,9836.99,0.48,0.04,0.006,0.0019541984732824,0.006,0.0079541984732824,59.02194,Tier 3,LOW,68450.0,142500.0,845200.0,1850000.0,8400.0,,1056150.0,107365.15946442967,188065.65829588115,853.9197457758928,,MISSING ALL ENV DATA,155.0,18.4,173.4,,,,,,30.5,0.001,,,,0.1734,17.627343323516644,,2577250.0,8450000.0,188.06565829588115,Extremely High (4-5),5.0,85.0,0.0,98.0,1450.0,5.4,0.05895
